,State,Year,Quarter,District_Pincode,Registered_User
823,kerala,2018,4,682025,9628
824,kerala,2018,4,682020,9576
825,kerala,2018,4,682032,8669
826,kerala,2018,4,682035,8594
827,kerala,2018,4,673032,8058
828,kerala,2018,4,682301,7732
829,kerala,2018,4,673004,6853
830,kerala,2018,3,682042,10303
831,kerala,2018,3,682024,8834
832,kerala,2018,3,695001,8200
833,kerala,2018,3,682025,7465
834,kerala,2018,3,682020,7403
835,kerala,2018,3,682035,6581
836,kerala,2018,3,682032,6579
837,kerala,2018,3,673032,6247
838,kerala,2018,3,682301,5932
839,kerala,2018,3,673016,5432
840,kerala,2022,1,682042,43832
841,kerala,2022,1,695001,43506
842,kerala,2022,1,682024,40513
843,kerala,2022,1,682025,37172
844,kerala,2022,1,682020,35790
845,kerala,2022,1,670645,34974
846,kerala,2022,1,682035,33556
847,kerala,2022,1,673592,32286
848,kerala,2022,1,682032,31679
849,kerala,2022,1,682301,31551
850,kerala,2022,2,682042,46049
851,kerala,2022,2,695001,45760
852,kerala,2022,2,682024,42517
853,kerala,2022,2,682025,39062
854,kerala,2022,2,682020,37658
855,kerala,2022,2,670645,36777
856,kerala,2022,2,682035,35277
857,kerala,2022,2,673592,33986
858,kerala,2022,2,682032,33271
859,kerala,2022,2,682301,33154
860,kerala,2022,4,682042,50726
861,kerala,2022,4,695001,50448
862,kerala,2022,4,682024,46703
863,kerala,2022,4,682025,42979
864,kerala,2022,4,682020,41421
865,kerala,2022,4,670645,40256
866,kerala,2022,4,682035,38857
867,kerala,2022,4,673592,37241
868,kerala,2022,4,682032,36609
869,kerala,2022,4,682301,36567
870,kerala,2022,3,682042,48385
871,kerala,2022,3,695001,48080
872,kerala,2022,3,682024,44605
873,kerala,2022,3,682025,41047
874,kerala,2022,3,682020,39537
875,kerala,2022,3,670645,38662
876,kerala,2022,3,682035,37065
877,kerala,2022,3,673592,35697
878,kerala,2022,3,682032,34936
879,kerala,2022,3,682301,34880
880,manipur,2023,1,795004,71219
881,manipur,2023,1,795001,29381
882,manipur,2023,1,795138,22719
883,manipur,2023,1,795133,22153
884,manipur,2023,1,795103,19287
885,manipur,2023,1,795002,16940
886,manipur,2023,1,795008,16826
887,manipur,2023,1,795148,16007
888,manipur,2023,1,795149,15692
889,manipur,2023,1,795010,15662
890,manipur,2023,2,795004,73902
891,manipur,2023,2,795001,30512
892,manipur,2023,2,795138,23606
893,manipur,2023,2,795133,23177
894,manipur,2023,2,795103,20138
895,manipur,2023,2,795002,17664
896,manipur,2023,2,795008,17497
897,manipur,2023,2,795148,16688
898,manipur,2023,2,795010,16376
899,manipur,2023,2,795149,16351
900,manipur,2020,1,795004,28400
901,manipur,2020,1,795001,11267
902,manipur,2020,1,795138,8206
903,manipur,2020,1,795133,7649
904,manipur,2020,1,795103,6635
905,manipur,2020,1,795002,6376
906,manipur,2020,1,795008,6066
907,manipur,2020,1,795148,5614
908,manipur,2020,1,795010,5397
909,manipur,2020,1,795149,5197
910,manipur,2020,2,795004,32442
911,manipur,2020,2,795001,13115
912,manipur,2020,2,795138,10076
913,manipur,2020,2,795133,9675
914,manipur,2020,2,795103,8426
915,manipur,2020,2,795002,7522
916,manipur,2020,2,795008,7283
917,manipur,2020,2,795148,6862
918,manipur,2020,2,795149,6744
919,manipur,2020,2,795010,6572
920,manipur,2020,4,795004,41917
921,manipur,2020,4,795001,17273
922,manipur,2020,4,795138,13264
923,manipur,2020,4,795133,12893
924,manipur,2020,4,795103,11106
925,manipur,2020,4,795008,9845
926,manipur,2020,4,795002,9803
927,manipur,2020,4,795148,9237
928,manipur,2020,4,795149,9058
929,manipur,2020,4,795010,9055
930,manipur,2020,3,795004,37728
931,manipur,2020,3,795001,15470
932,manipur,2020,3,795138,12056
933,manipur,2020,3,795133,11530
934,manipur,2020,3,795103,10017
935,manipur,2020,3,795002,8812
936,manipur,2020,3,795008,8766
937,manipur,2020,3,795148,8207
938,manipur,2020,3,795149,8206
939,manipur,2020,3,795010,8105
940,manipur,2019,1,795004,16916
941,manipur,2019,1,795001,6562
942,manipur,2019,1,795138,4947
943,manipur,2019,1,795133,4247
944,manipur,2019,1,795002,3738
945,manipur,2019,1,795103,3612
946,manipur,2019,1,795008,3437
947,manipur,2019,1,795148,3259
948,manipur,2019,1,795149,3182
949,manipur,2019,1,795010,3025
950,manipur,2019,2,795004,19706
951,manipur,2019,2,795001,7662
952,manipur,2019,2,795138,5616
953,manipur,2019,2,795133,4966
954,manipur,2019,2,795002,4424
955,manipur,2019,2,795103,4265
956,manipur,2019,2,795008,3990
957,manipur,2019,2,795148,3777
958,manipur,2019,2,795149,3589
959,manipur,2019,2,795010,3558
960,manipur,2019,4,795004,25471
961,manipur,2019,4,795001,10002
962,manipur,2019,4,795138,7206
963,manipur,2019,4,795133,6672
964,manipur,2019,4,795103,5745
965,manipur,2019,4,795002,5696
966,manipur,2019,4,795008,5365
967,manipur,2019,4,795148,4925
968,manipur,2019,4,795010,4709
969,manipur,2019,4,795149,4512
970,manipur,2019,3,795004,22710
971,manipur,2019,3,795001,8963
972,manipur,2019,3,795138,6388
973,manipur,2019,3,795133,5752
974,manipur,2019,3,795002,5070
975,manipur,2019,3,795103,5001
976,manipur,2019,3,795008,4684
977,manipur,2019,3,795148,4254
978,manipur,2019,3,795010,4102
979,manipur,2019,3,795149,3974
980,manipur,2021,1,795004,45367
981,manipur,2021,1,795001,18706
982,manipur,2021,1,795138,14339
983,manipur,2021,1,795133,13896
984,manipur,2021,1,795103,12018
985,manipur,2021,1,795008,10659
986,manipur,2021,1,795002,10577
987,manipur,2021,1,795148,10038
988,manipur,2021,1,795010,9835
989,manipur,2021,1,795149,9752
990,manipur,2021,2,795004,48527
991,manipur,2021,2,795001,19987
992,manipur,2021,2,795138,15383
993,manipur,2021,2,795133,14912
994,manipur,2021,2,795103,12882
995,manipur,2021,2,795008,11401
996,manipur,2021,2,795002,11348
997,manipur,2021,2,795148,10740
998,manipur,2021,2,795010,10542
999,manipur,2021,2,795149,10473
1000,manipur,2021,4,795004,55504
1001,manipur,2021,4,795001,22870
1002,manipur,2021,4,795138,17655
1003,manipur,2021,4,795133,17290
1004,manipur,2021,4,795103,14898
1005,manipur,2021,4,795002,13103
1006,manipur,2021,4,795008,13084
1007,manipur,2021,4,795148,12351
1008,manipur,2021,4,795010,12210
1009,manipur,2021,4,795149,12180
1010,manipur,2021,3,795004,52013
1011,manipur,2021,3,795001,21440
1012,manipur,2021,3,795138,16512
1013,manipur,2021,3,795133,16112
1014,manipur,2021,3,795103,13914
1015,manipur,2021,3,795008,12242
1016,manipur,2021,3,795002,12236
1017,manipur,2021,3,795148,11534
1018,manipur,2021,3,795010,11378
1019,manipur,2021,3,795149,11323
1020,manipur,2018,1,795004,5825
1021,manipur,2018,1,795001,2063
1022,manipur,2018,1,795138,1608
1023,manipur,2018,1,795008,1230
1024,manipur,2018,1,795133,1211
1025,manipur,2018,1,795002,1189
1026,manipur,2018,1,795130,1034
1027,manipur,2018,1,795149,1034
1028,manipur,2018,1,795009,970
1029,manipur,2018,1,795010,948
1030,manipur,2018,2,795004,8370
1031,manipur,2018,2,795001,3001
1032,manipur,2018,2,795138,2602
1033,manipur,2018,2,795133,1893
1034,manipur,2018,2,795130,1795
1035,manipur,2018,2,795149,1775
1036,manipur,2018,2,795008,1773
1037,manipur,2018,2,795002,1728
1038,manipur,2018,2,795148,1539
1039,manipur,2018,2,795103,1516
1040,manipur,2018,4,795004,14342
1041,manipur,2018,4,795001,5526
1042,manipur,2018,4,795138,4221
1043,manipur,2018,4,795133,3508
1044,manipur,2018,4,795002,3077
1045,manipur,2018,4,795103,2985
1046,manipur,2018,4,795008,2877
1047,manipur,2018,4,795148,2734
1048,manipur,2018,4,795149,2679
1049,manipur,2018,4,795010,2549
1050,manipur,2018,3,795004,10911
1051,manipur,2018,3,795001,4101
1052,manipur,2018,3,795138,3219
1053,manipur,2018,3,795133,2534
1054,manipur,2018,3,795002,2316
1055,manipur,2018,3,795008,2279
1056,manipur,2018,3,795103,2219
1057,manipur,2018,3,795130,2128
1058,manipur,2018,3,795149,2114
1059,manipur,2018,3,795148,2056
1060,manipur,2022,1,795004,58698
1061,manipur,2022,1,795001,24200
1062,manipur,2022,1,795138,18698
1063,manipur,2022,1,795133,18416
1064,manipur,2022,1,795103,15858
1065,manipur,2022,1,795002,13936
1066,manipur,2022,1,795008,13884
1067,manipur,2022,1,795148,13156
1068,manipur,2022,1,795010,12970
1069,manipur,2022,1,795149,12932
1070,manipur,2022,2,795004,61814
1071,manipur,2022,2,795001,25501
1072,manipur,2022,2,795138,19715
1073,manipur,2022,2,795133,19429
1074,manipur,2022,2,795103,16787
1075,manipur,2022,2,795002,14709
1076,manipur,2022,2,795008,14659
1077,manipur,2022,2,795148,13885
1078,manipur,2022,2,795010,13673
1079,manipur,2022,2,795149,13652
1080,manipur,2022,4,795004,68237
1081,manipur,2022,4,795001,28149
1082,manipur,2022,4,795138,21736
1083,manipur,2022,4,795133,21231
1084,manipur,2022,4,795103,18448
1085,manipur,2022,4,795002,16213
1086,manipur,2022,4,795008,16111
1087,manipur,2022,4,795148,15321
1088,manipur,2022,4,795149,15025
1089,manipur,2022,4,795010,15009
1090,manipur,2022,3,795004,65086
1091,manipur,2022,3,795001,26851
1092,manipur,2022,3,795138,20753
1093,manipur,2022,3,795133,20419
1094,manipur,2022,3,795103,17684
1095,manipur,2022,3,795002,15491
1096,manipur,2022,3,795008,15410
1097,manipur,2022,3,795148,14636
1098,manipur,2022,3,795149,14379
1099,manipur,2022,3,795010,14377
1100,dadra-&-nagar-haveli-&-daman-&-diu,2023,1,396230,258320
1101,dadra-&-nagar-haveli-&-daman-&-diu,2023,1,396210,120136
1102,dadra-&-nagar-haveli-&-daman-&-diu,2023,1,396215,69913
1103,dadra-&-nagar-haveli-&-daman-&-diu,2023,1,396235,56631
1104,dadra-&-nagar-haveli-&-daman-&-diu,2023,1,362520,9335
1105,dadra-&-nagar-haveli-&-daman-&-diu,2023,1,362571,5384
1106,dadra-&-nagar-haveli-&-daman-&-diu,2023,1,362540,3057
1107,dadra-&-nagar-haveli-&-daman-&-diu,2023,1,396220,1383
1108,dadra-&-nagar-haveli-&-daman-&-diu,2023,1,362570,458
1109,dadra-&-nagar-haveli-&-daman-&-diu,2023,2,396230,269152
1110,dadra-&-nagar-haveli-&-daman-&-diu,2023,2,396210,124984
1111,dadra-&-nagar-haveli-&-daman-&-diu,2023,2,396215,72836
1112,dadra-&-nagar-haveli-&-daman-&-diu,2023,2,396235,58973
1113,dadra-&-nagar-haveli-&-daman-&-diu,2023,2,362520,9700
1114,dadra-&-nagar-haveli-&-daman-&-diu,2023,2,362571,5612
1115,dadra-&-nagar-haveli-&-daman-&-diu,2023,2,362540,3177
1116,dadra-&-nagar-haveli-&-daman-&-diu,2023,2,396220,1447
1117,dadra-&-nagar-haveli-&-daman-&-diu,2023,2,362570,483
1118,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,396230,107112
1119,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,396210,50829
1120,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,396215,28959
1121,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,396235,23143
1122,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,362520,4269
1123,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,362571,2223
1124,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,362540,1217
1125,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,396220,541
1126,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,362570,203
1127,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,396230,119858
1128,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,396210,56796
1129,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,396215,32569
1130,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,396235,26145
1131,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,362520,4635
1132,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,362571,2541
1133,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,362540,1398
1134,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,396220,651
1135,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,362570,221
1136,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,396230,145541
1137,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,396210,68594
1138,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,396215,39109
1139,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,396235,31891
1140,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,362520,5447
1141,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,362571,3079
1142,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,362540,1750
1143,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,396220,808
1144,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,362570,274
1145,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,396230,131460
1146,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,396210,61967
1147,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,396215,35428
1148,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,396235,28723
1149,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,362520,5010
1150,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,362571,2821
1151,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,362540,1581
1152,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,396220,713
1153,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,362570,243
1154,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,396230,69568
1155,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,396210,32703
1156,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,396215,18018
1157,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,396235,14419
1158,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,362520,2879
1159,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,362571,1582
1160,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,362540,842
1161,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,396220,372
1162,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,362570,149
1163,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,396230,78132
1164,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,396210,37160
1165,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,396215,20428
1166,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,396235,16250
1167,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,362520,3291
1168,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,362571,1785
1169,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,362540,947
1170,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,396220,417
1171,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,362570,170
1172,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,396230,97116
1173,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,396210,46041
1174,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,396215,25932
1175,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,396235,20689
1176,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,362520,3953
1177,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,362571,2041
1178,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,362540,1138
1179,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,396220,497
1180,dadra-&-nagar-haveli-&-daman-&-diu,2019,4,362570,191
1181,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,396230,87039
1182,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,396210,41395
1183,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,396215,22996
1184,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,396235,18290
1185,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,362520,3618
1186,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,362571,1908
1187,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,362540,1044
1188,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,396220,463
1189,dadra-&-nagar-haveli-&-daman-&-diu,2019,3,362570,176
1190,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,396230,157679
1191,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,396210,74340
1192,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,396215,42510
1193,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,396235,34583
1194,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,362520,5885
1195,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,362571,3337
1196,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,362540,1890
1197,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,396220,878
1198,dadra-&-nagar-haveli-&-daman-&-diu,2021,1,362570,294
1199,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,396230,169433
1200,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,396210,79673
1201,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,396215,45646
1202,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,396235,37083
1203,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,362520,6307
1204,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,362571,3577
1205,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,362540,2027
1206,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,396220,939
1207,dadra-&-nagar-haveli-&-daman-&-diu,2021,2,362570,309
1208,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,396230,196135
1209,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,396210,91807
1210,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,396215,52915
1211,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,396235,42975
1212,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,362520,7231
1213,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,362571,4107
1214,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,362540,2349
1215,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,396220,1084
1216,dadra-&-nagar-haveli-&-daman-&-diu,2021,4,362570,360
1217,dadra-&-nagar-haveli-&-daman-&-diu,2021,3,396230,182708
1218,dadra-&-nagar-haveli-&-daman-&-diu,2021,3,396210,85704
1219,dadra-&-nagar-haveli-&-daman-&-diu,2021,3,396215,49261
1220,dadra-&-nagar-haveli-&-daman-&-diu,2021,3,396235,40023
1221,dadra-&-nagar-haveli-&-daman-&-diu,2021,3,362520,6787
1222,dadra-&-nagar-haveli-&-daman-&-diu,2021,3,362571,3850
1223,dadra-&-nagar-haveli-&-daman-&-diu,2021,3,362540,2189
1224,dadra-&-nagar-haveli-&-daman-&-diu,2021,3,396220,1011
1225,dadra-&-nagar-haveli-&-daman-&-diu,2021,3,362570,341
1226,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,396230,26888
1227,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,396210,12153
1228,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,396215,6390
1229,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,396235,5140
1230,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,362520,1330
1231,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,362571,767
1232,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,362540,365
1233,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,396220,134
1234,dadra-&-nagar-haveli-&-daman-&-diu,2018,1,362570,91
1235,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,396230,36053
1236,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,396210,16275
1237,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,396215,8687
1238,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,396235,7032
1239,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,362520,1728
1240,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,362571,930
1241,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,362540,463
1242,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,396220,182
1243,dadra-&-nagar-haveli-&-daman-&-diu,2018,2,362570,108
1244,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,396230,58055
1245,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,396210,27039
1246,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,396215,14722
1247,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,396235,11778
1248,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,362520,2456
1249,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,362571,1336
1250,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,362540,686
1251,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,396220,308
1252,dadra-&-nagar-haveli-&-daman-&-diu,2018,4,362570,131
1253,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,396230,46381
1254,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,396210,20999
1255,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,396215,11408
1256,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,396235,9245
1257,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,362520,2056
1258,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,362571,1076
1259,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,362540,573
1260,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,396220,244
1261,dadra-&-nagar-haveli-&-daman-&-diu,2018,3,362570,125
1262,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,396230,208830
1263,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,396210,97488
1264,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,396215,56396
1265,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,396235,45747
1266,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,362520,7714
1267,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,362571,4360
1268,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,362540,2504
1269,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,396220,1145
1270,dadra-&-nagar-haveli-&-daman-&-diu,2022,1,362570,386
1271,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,396230,220980
1272,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,396210,103014
1273,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,396215,59641
1274,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,396235,48364
1275,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,362520,8149
1276,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,362571,4611
1277,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,362540,2642
1278,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,396220,1206
1279,dadra-&-nagar-haveli-&-daman-&-diu,2022,2,362570,409
1280,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,396230,246264
1281,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,396210,114561
1282,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,396215,66595
1283,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,396235,53953
1284,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,362520,8942
1285,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,362571,5114
1286,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,362540,2925
1287,dadra-&-nagar-haveli-&-daman-&-diu,2022,4,396220,1325
